PSJM300_00135,31668,33041,CDS,-,PSJM300_00135,CP003725.1
5'PSJM300_00135,33042,33071,5'UTR,-,PSJM300_00135,CP003725.1
3'PSJM300_00140,33072,33101,3'UTR,-,PSJM300_00140,CP003725.1
PSJM300_00140,33102,33851,CDS,-,PSJM300_00140,CP003725.1
PSJM300_00145,33848,34394,CDS,-,PSJM300_00145,CP003725.1
glyS,34395,36449,CDS,-,PSJM300_00150,CP003725.1
glyQ,36446,37393,CDS,-,PSJM300_00155,CP003725.1
5'glyQ,37394,37456,5'UTR,-,PSJM300_00155,CP003725.1
5'PSJM300_00160,37457,37519,5'UTR,+,PSJM300_00160,CP003725.1
PSJM300_00160,37520,38135,CDS,+,PSJM300_00160,CP003725.1
PSJM300_00165,38136,39023,CDS,+,PSJM300_00165,CP003725.1
PSJM300_00170,39024,39324,CDS,+,PSJM300_00170,CP003725.1
3'PSJM300_00170,39325,39380,3'UTR,+,PSJM300_00170,CP003725.1
3'PSJM300_00175,39381,39436,3'UTR,-,PSJM300_00175,CP003725.1
PSJM300_00175,39437,39754,CDS,-,PSJM300_00175,CP003725.1
5'PSJM300_00175,39755,39786,5'UTR,-,PSJM300_00175,CP003725.1
3'PSJM300_00180,39787,39818,3'UTR,-,PSJM300_00180,CP003725.1
PSJM300_00180,39819,40643,CDS,-,PSJM300_00180,CP003725.1
PSJM300_00185,40640,41299,CDS,-,PSJM300_00185,CP003725.1
PSJM300_00190,41296,41955,CDS,-,PSJM300_00190,CP003725.1
5'PSJM300_00190,41956,42308,5'UTR,-,PSJM300_00190,CP003725.1
3'PSJM300_00195,42309,42348,3'UTR,-,PSJM300_00195,CP003725.1
PSJM300_00195,42349,43203,CDS,-,PSJM300_00195,CP003725.1
5'PSJM300_00195,43204,43484,5'UTR,-,PSJM300_00195,CP003725.1
3'trkA,43485,43524,3'UTR,-,PSJM300_00200,CP003725.1
trkA,43525,44898,CDS,-,PSJM300_00200,CP003725.1
5'trkA,44899,44926,5'UTR,-,PSJM300_00200,CP003725.1
3'PSJM300_00205,44927,44954,3'UTR,-,PSJM300_00205,CP003725.1
PSJM300_00205,44955,46301,CDS,-,PSJM300_00205,CP003725.1
fmt,46298,47239,CDS,-,PSJM300_00210,CP003725.1
5'fmt,47240,47261,5'UTR,-,PSJM300_00210,CP003725.1
3'def,47262,47283,3'UTR,-,PSJM300_00215,CP003725.1
def,47284,47790,CDS,-,PSJM300_00215,CP003725.1
5'def,47791,47863,5'UTR,-,PSJM300_00215,CP003725.1
5'PSJM300_00220,47864,47937,5'UTR,+,PSJM300_00220,CP003725.1
PSJM300_00220,47938,48963,CDS,+,PSJM300_00220,CP003725.1
3'PSJM300_00220,48964,49001,3'UTR,+,PSJM300_00220,CP003725.1
5'PSJM300_00225,49002,49040,5'UTR,+,PSJM300_00225,CP003725.1
PSJM300_00225,49041,50138,CDS,+,PSJM300_00225,CP003725.1
3'PSJM300_00225,50139,50168,3'UTR,+,PSJM300_00225,CP003725.1
5'PSJM300_00230,50169,50198,5'UTR,+,PSJM300_00230,CP003725.1
PSJM300_00230,50199,50756,CDS,+,PSJM300_00230,CP003725.1
3'PSJM300_00230,50757,50802,3'UTR,+,PSJM300_00230,CP003725.1
3'PSJM300_00235,50803,50849,3'UTR,-,PSJM300_00235,CP003725.1
PSJM300_00235,50850,51827,CDS,-,PSJM300_00235,CP003725.1
5'PSJM300_00235,51828,51900,5'UTR,-,PSJM300_00235,CP003725.1
5'PSJM300_00240,51901,51974,5'UTR,+,PSJM300_00240,CP003725.1
PSJM300_00240,51975,52889,CDS,+,PSJM300_00240,CP003725.1
aroE,52890,53744,CDS,+,PSJM300_00245,CP003725.1
PSJM300_00250,53745,54363,CDS,-,PSJM300_00250,CP003725.1
PSJM300_00255,54364,54690,CDS,-,PSJM300_00255,CP003725.1
5'PSJM300_00255,54691,54794,5'UTR,-,PSJM300_00255,CP003725.1
5'pbpG,54795,54898,5'UTR,+,PSJM300_00260,CP003725.1
pbpG,54899,55840,CDS,+,PSJM300_00260,CP003725.1
3'pbpG,55841,55880,3'UTR,+,PSJM300_00260,CP003725.1
5'PSJM300_00265,55881,55942,5'UTR,+,PSJM300_00265,CP003725.1
PSJM300_00265,55943,58012,CDS,+,PSJM300_00265,CP003725.1
3'PSJM300_00265,58013,58052,3'UTR,+,PSJM300_00265,CP003725.1
5'PSJM300_00270,58053,58290,5'UTR,+,PSJM300_00270,CP003725.1
PSJM300_00270,58291,58491,CDS,+,PSJM300_00270,CP003725.1
PSJM300_00275,58492,58707,CDS,+,PSJM300_00275,CP003725.1
3'PSJM300_00275,58708,58747,3'UTR,+,PSJM300_00275,CP003725.1
5'PSJM300_00280,58748,58958,5'UTR,+,PSJM300_00280,CP003725.1
PSJM300_00280,58959,60794,CDS,+,PSJM300_00280,CP003725.1
3'PSJM300_00280,60795,60834,3'UTR,+,PSJM300_00280,CP003725.1
5'PSJM300_00285,60835,60903,5'UTR,+,PSJM300_00285,CP003725.1
PSJM300_00285,60904,61197,CDS,+,PSJM300_00285,CP003725.1
3'PSJM300_00285,61198,61237,3'UTR,+,PSJM300_00285,CP003725.1
5'PSJM300_00290,61238,61362,5'UTR,+,PSJM300_00290,CP003725.1
PSJM300_00290,61363,61767,CDS,+,PSJM300_00290,CP003725.1
3'PSJM300_00290,61768,61807,3'UTR,+,PSJM300_00290,CP003725.1
5'PSJM300_00295,61808,62143,5'UTR,+,PSJM300_00295,CP003725.1
PSJM300_00295,62144,62590,CDS,+,PSJM300_00295,CP003725.1
3'PSJM300_00295,62591,62661,3'UTR,+,PSJM300_00295,CP003725.1
3'PSJM300_00300,62662,62732,3'UTR,-,PSJM300_00300,CP003725.1
PSJM300_00300,62733,63569,CDS,-,PSJM300_00300,CP003725.1
5'PSJM300_00300,63570,63800,5'UTR,-,PSJM300_00300,CP003725.1
3'PSJM300_00305,63801,63840,3'UTR,-,PSJM300_00305,CP003725.1
PSJM300_00305,63841,64686,CDS,-,PSJM300_00305,CP003725.1
5'PSJM300_00305,64687,64872,5'UTR,-,PSJM300_00305,CP003725.1
3'PSJM300_00310,64873,64912,3'UTR,-,PSJM300_00310,CP003725.1
PSJM300_00310,64913,65965,CDS,-,PSJM300_00310,CP003725.1
5'PSJM300_00310,65966,66167,5'UTR,-,PSJM300_00310,CP003725.1
5'PSJM300_00315,66168,66370,5'UTR,+,PSJM300_00315,CP003725.1
PSJM300_00315,66371,67555,CDS,+,PSJM300_00315,CP003725.1
PSJM300_00320,67543,68784,CDS,+,PSJM300_00320,CP003725.1
PSJM300_00325,68785,69952,CDS,+,PSJM300_00325,CP003725.1
PSJM300_00330,69949,71751,CDS,+,PSJM300_00330,CP003725.1
PSJM300_00335,71748,71963,CDS,+,PSJM300_00335,CP003725.1
3'PSJM300_00335,71964,72003,3'UTR,+,PSJM300_00335,CP003725.1
5'PSJM300_00340,72004,72267,5'UTR,+,PSJM300_00340,CP003725.1
PSJM300_00340,72268,72483,CDS,+,PSJM300_00340,CP003725.1
3'PSJM300_00340,72484,72591,3'UTR,+,PSJM300_00340,CP003725.1
3'PSJM300_00345,72592,72699,3'UTR,-,PSJM300_00345,CP003725.1
PSJM300_00345,72700,73695,CDS,-,PSJM300_00345,CP003725.1
PSJM300_00350,73696,74142,CDS,-,PSJM300_00350,CP003725.1
5'PSJM300_00350,74143,74214,5'UTR,-,PSJM300_00350,CP003725.1
3'PSJM300_00355,74215,74254,3'UTR,-,PSJM300_00355,CP003725.1
PSJM300_00355,74255,74680,CDS,-,PSJM300_00355,CP003725.1
5'PSJM300_00355,74681,74742,5'UTR,-,PSJM300_00355,CP003725.1
5'PSJM300_00360,74743,74805,5'UTR,+,PSJM300_00360,CP003725.1
PSJM300_00360,74806,75885,CDS,+,PSJM300_00360,CP003725.1
3'PSJM300_00360,75886,75925,3'UTR,+,PSJM300_00360,CP003725.1
5'PSJM300_00365,75926,76067,5'UTR,+,PSJM300_00365,CP003725.1
PSJM300_00365,76068,77237,CDS,+,PSJM300_00365,CP003725.1
PSJM300_00370,77238,77973,CDS,+,PSJM300_00370,CP003725.1
3'PSJM300_00370,77974,77997,3'UTR,+,PSJM300_00370,CP003725.1
3'PSJM300_00375,77998,78022,3'UTR,-,PSJM300_00375,CP003725.1
PSJM300_00375,78023,78667,CDS,-,PSJM300_00375,CP003725.1
5'PSJM300_00375,78668,78729,5'UTR,-,PSJM300_00375,CP003725.1
3'PSJM300_00380,78730,78769,3'UTR,-,PSJM300_00380,CP003725.1
PSJM300_00380,78770,79309,CDS,-,PSJM300_00380,CP003725.1
5'PSJM300_00380,79310,79344,5'UTR,-,PSJM300_00380,CP003725.1
3'PSJM300_00385,79345,79378,3'UTR,-,PSJM300_00385,CP003725.1
PSJM300_00385,79379,80191,CDS,-,PSJM300_00385,CP003725.1
5'PSJM300_00385,80192,80233,5'UTR,-,PSJM300_00385,CP003725.1
5'PSJM300_00390,80234,80276,5'UTR,+,PSJM300_00390,CP003725.1
PSJM300_00390,80277,81278,CDS,+,PSJM300_00390,CP003725.1
3'PSJM300_00390,81279,81302,3'UTR,+,PSJM300_00390,CP003725.1
5'PSJM300_00395,81303,81326,5'UTR,+,PSJM300_00395,CP003725.1
PSJM300_00395,81327,82331,CDS,+,PSJM300_00395,CP003725.1
3'PSJM300_00395,82332,82371,3'UTR,+,PSJM300_00395,CP003725.1
5'PSJM300_00400,82372,82470,5'UTR,+,PSJM300_00400,CP003725.1
PSJM300_00400,82471,84519,CDS,+,PSJM300_00400,CP003725.1
PSJM300_00405,84516,84812,CDS,+,PSJM300_00405,CP003725.1
PSJM300_00410,84813,85586,CDS,+,PSJM300_00410,CP003725.1
3'PSJM300_00410,85587,85611,3'UTR,+,PSJM300_00410,CP003725.1
3'PSJM300_00415,85612,85637,3'UTR,-,PSJM300_00415,CP003725.1
PSJM300_00415,85638,86705,CDS,-,PSJM300_00415,CP003725.1
5'PSJM300_00415,86706,86820,5'UTR,-,PSJM300_00415,CP003725.1
5'PSJM300_00420,86821,86936,5'UTR,+,PSJM300_00420,CP003725.1
PSJM300_00420,86937,87995,CDS,+,PSJM300_00420,CP003725.1
3'PSJM300_00420,87996,88035,3'UTR,+,PSJM300_00420,CP003725.1
5'PSJM300_00425,88036,88218,5'UTR,+,PSJM300_00425,CP003725.1
PSJM300_00425,88219,88485,CDS,+,PSJM300_00425,CP003725.1
3'PSJM300_00425,88486,88525,3'UTR,+,PSJM300_00425,CP003725.1
5'PSJM300_00430,88526,88721,5'UTR,+,PSJM300_00430,CP003725.1
PSJM300_00430,88722,89868,CDS,+,PSJM300_00430,CP003725.1
PSJM300_00435,89869,91497,CDS,+,PSJM300_00435,CP003725.1
PSJM300_00440,91498,92102,CDS,+,PSJM300_00440,CP003725.1
PSJM300_00445,92099,93028,CDS,+,PSJM300_00445,CP003725.1
PSJM300_00450,93029,93237,CDS,-,PSJM300_00450,CP003725.1
5'PSJM300_00450,93238,93284,5'UTR,-,PSJM300_00450,CP003725.1
5'PSJM300_00455,93285,93331,5'UTR,+,PSJM300_00455,CP003725.1
PSJM300_00455,93332,94069,CDS,+,PSJM300_00455,CP003725.1
PSJM300_00460,94044,94619,CDS,+,PSJM300_00460,CP003725.1
3'PSJM300_00460,94620,94659,3'UTR,+,PSJM300_00460,CP003725.1
5'PSJM300_00465,94660,94752,5'UTR,+,PSJM300_00465,CP003725.1
PSJM300_00465,94753,95817,CDS,+,PSJM300_00465,CP003725.1
PSJM300_00470,95818,96734,CDS,+,PSJM300_00470,CP003725.1
PSJM300_00475,96735,97402,CDS,+,PSJM300_00475,CP003725.1
PSJM300_00480,97403,98659,CDS,-,PSJM300_00480,CP003725.1
PSJM300_00485,98653,99477,CDS,-,PSJM300_00485,CP003725.1
PSJM300_00490,99474,100265,CDS,-,PSJM300_00490,CP003725.1
PSJM300_00495,100262,101262,CDS,-,PSJM300_00495,CP003725.1
PSJM300_00500,101263,103311,CDS,-,PSJM300_00500,CP003725.1
5'PSJM300_00500,103312,103430,5'UTR,-,PSJM300_00500,CP003725.1
3'PSJM300_00505,103431,103470,3'UTR,-,PSJM300_00505,CP003725.1
PSJM300_00505,103471,104052,CDS,-,PSJM300_00505,CP003725.1
5'PSJM300_00505,104053,104093,5'UTR,-,PSJM300_00505,CP003725.1
5'PSJM300_00510,104094,104135,5'UTR,+,PSJM300_00510,CP003725.1
PSJM300_00510,104136,105080,CDS,+,PSJM300_00510,CP003725.1
PSJM300_00515,105081,105844,CDS,-,PSJM300_00515,CP003725.1
5'PSJM300_00515,105845,105898,5'UTR,-,PSJM300_00515,CP003725.1
5'PSJM300_00520,105899,105953,5'UTR,+,PSJM300_00520,CP003725.1
PSJM300_00520,105954,106562,CDS,+,PSJM300_00520,CP003725.1
3'PSJM300_00520,106563,106666,3'UTR,+,PSJM300_00520,CP003725.1
3'PSJM300_00525,106667,106770,3'UTR,-,PSJM300_00525,CP003725.1
PSJM300_00525,106771,108051,CDS,-,PSJM300_00525,CP003725.1
PSJM300_00530,108052,108681,CDS,-,PSJM300_00530,CP003725.1
5'PSJM300_00530,108682,108914,5'UTR,-,PSJM300_00530,CP003725.1
3'PSJM300_00535,108915,108954,3'UTR,-,PSJM300_00535,CP003725.1
PSJM300_00535,108955,109950,CDS,-,PSJM300_00535,CP003725.1
5'PSJM300_00535,109951,110244,5'UTR,-,PSJM300_00535,CP003725.1
3'PSJM300_00540,110245,110284,3'UTR,-,PSJM300_00540,CP003725.1
PSJM300_00540,110285,111678,CDS,-,PSJM300_00540,CP003725.1
PSJM300_00545,111679,113484,CDS,-,PSJM300_00545,CP003725.1
5'PSJM300_00545,113485,113548,5'UTR,-,PSJM300_00545,CP003725.1
3'PSJM300_00550,113549,113588,3'UTR,-,PSJM300_00550,CP003725.1
PSJM300_00550,113589,114500,CDS,-,PSJM300_00550,CP003725.1
PSJM300_00555,114497,115042,CDS,-,PSJM300_00555,CP003725.1
PSJM300_00560,115039,115911,CDS,-,PSJM300_00560,CP003725.1
PSJM300_00565,115908,116981,CDS,-,PSJM300_00565,CP003725.1
5'PSJM300_00565,116982,117887,5'UTR,-,PSJM300_00565,CP003725.1
3'PSJM300_00570,117888,117927,3'UTR,-,PSJM300_00570,CP003725.1
PSJM300_00570,117928,119043,CDS,-,PSJM300_00570,CP003725.1
PSJM300_00575,119044,121785,CDS,-,PSJM300_00575,CP003725.1
PSJM300_00580,121782,122858,CDS,-,PSJM300_00580,CP003725.1
5'PSJM300_00580,122859,122963,5'UTR,-,PSJM300_00580,CP003725.1
3'PSJM300_00585,122964,123003,3'UTR,-,PSJM300_00585,CP003725.1
PSJM300_00585,123004,123633,CDS,-,PSJM300_00585,CP003725.1
5'PSJM300_00585,123634,123733,5'UTR,-,PSJM300_00585,CP003725.1
3'PSJM300_00590,123734,123773,3'UTR,-,PSJM300_00590,CP003725.1
PSJM300_00590,123774,124712,CDS,-,PSJM300_00590,CP003725.1
PSJM300_00595,124712,125497,CDS,-,PSJM300_00595,CP003725.1
PSJM300_00600,125494,126639,CDS,-,PSJM300_00600,CP003725.1
5'PSJM300_00600,126640,126728,5'UTR,-,PSJM300_00600,CP003725.1
3'PSJM300_00605,126729,126768,3'UTR,-,PSJM300_00605,CP003725.1
PSJM300_00605,126769,127620,CDS,-,PSJM300_00605,CP003725.1
5'PSJM300_00605,127621,127791,5'UTR,-,PSJM300_00605,CP003725.1
5'PSJM300_00610,127792,127962,5'UTR,+,PSJM300_00610,CP003725.1
PSJM300_00610,127963,128349,CDS,+,PSJM300_00610,CP003725.1
3'PSJM300_00610,128350,128385,3'UTR,+,PSJM300_00610,CP003725.1
3'putA,128386,128422,3'UTR,-,PSJM300_00615,CP003725.1
putA,128423,132388,CDS,-,PSJM300_00615,CP003725.1
5'putA,132389,132819,5'UTR,-,PSJM300_00615,CP003725.1
3'PSJM300_t19247,132820,132859,tRNA,-,PSJM300_t19247,CP003725.1
PSJM300_t19247,132860,132955,tRNA,-,PSJM300_t19247,CP003725.1
5'PSJM300_t19247,132956,132979,tRNA,-,PSJM300_t19247,CP003725.1
3'PSJM300_00620,132980,133002,3'UTR,-,PSJM300_00620,CP003725.1
PSJM300_00620,133003,134229,CDS,-,PSJM300_00620,CP003725.1
5'PSJM300_00620,134230,134282,5'UTR,-,PSJM300_00620,CP003725.1
3'PSJM300_00625,134283,134322,3'UTR,-,PSJM300_00625,CP003725.1
PSJM300_00625,134323,135699,CDS,-,PSJM300_00625,CP003725.1
PSJM300_00630,135692,136237,CDS,-,PSJM300_00630,CP003725.1
5'PSJM300_00630,136238,136385,5'UTR,-,PSJM300_00630,CP003725.1
5'PSJM300_00635,136386,136534,5'UTR,+,PSJM300_00635,CP003725.1
PSJM300_00635,136535,137635,CDS,+,PSJM300_00635,CP003725.1
3'PSJM300_00635,137636,137679,3'UTR,+,PSJM300_00635,CP003725.1
3'PSJM300_00640,137680,137723,3'UTR,-,PSJM300_00640,CP003725.1
PSJM300_00640,137724,139097,CDS,-,PSJM300_00640,CP003725.1
5'PSJM300_00640,139098,139304,5'UTR,-,PSJM300_00640,CP003725.1
3'PSJM300_00645,139305,139344,3'UTR,-,PSJM300_00645,CP003725.1
PSJM300_00645,139345,140277,CDS,-,PSJM300_00645,CP003725.1
PSJM300_00650,140278,140899,CDS,-,PSJM300_00650,CP003725.1
5'PSJM300_00650,140900,140935,5'UTR,-,PSJM300_00650,CP003725.1
3'PSJM300_00655,140936,140970,3'UTR,-,PSJM300_00655,CP003725.1
PSJM300_00655,140971,141579,CDS,-,PSJM300_00655,CP003725.1
5'PSJM300_00655,141580,141701,5'UTR,-,PSJM300_00655,CP003725.1
3'PSJM300_00660,141702,141741,3'UTR,-,PSJM300_00660,CP003725.1
PSJM300_00660,141742,142416,CDS,-,PSJM300_00660,CP003725.1
5'PSJM300_00660,142417,142696,5'UTR,-,PSJM300_00660,CP003725.1
3'PSJM300_00665,142697,142736,3'UTR,-,PSJM300_00665,CP003725.1
PSJM300_00665,142737,143012,CDS,-,PSJM300_00665,CP003725.1
5'PSJM300_00665,143013,143061,5'UTR,-,PSJM300_00665,CP003725.1
5'PSJM300_00670,143062,143111,5'UTR,+,PSJM300_00670,CP003725.1
PSJM300_00670,143112,143318,CDS,+,PSJM300_00670,CP003725.1
3'PSJM300_00670,143319,143358,3'UTR,+,PSJM300_00670,CP003725.1
5'PSJM300_00675,143359,143491,5'UTR,+,PSJM300_00675,CP003725.1
PSJM300_00675,143492,143740,CDS,+,PSJM300_00675,CP003725.1
PSJM300_00680,143664,144614,CDS,-,PSJM300_00680,CP003725.1
PSJM300_00685,144615,144925,CDS,-,PSJM300_00685,CP003725.1
5'PSJM300_00685,144926,144963,5'UTR,-,PSJM300_00685,CP003725.1
5'PSJM300_00690,144964,145001,5'UTR,+,PSJM300_00690,CP003725.1
PSJM300_00690,145002,147746,CDS,+,PSJM300_00690,CP003725.1
3'PSJM300_00690,147747,147786,3'UTR,+,PSJM300_00690,CP003725.1
5'PSJM300_00695,147787,148284,5'UTR,+,PSJM300_00695,CP003725.1
PSJM300_00695,148285,148803,CDS,+,PSJM300_00695,CP003725.1
3'PSJM300_00695,148804,148843,3'UTR,+,PSJM300_00695,CP003725.1
5'PSJM300_00700,148844,148985,5'UTR,+,PSJM300_00700,CP003725.1
PSJM300_00700,148986,151145,CDS,+,PSJM300_00700,CP003725.1
PSJM300_00705,151142,154441,CDS,+,PSJM300_00705,CP003725.1
3'PSJM300_00705,154442,154481,3'UTR,+,PSJM300_00705,CP003725.1
5'PSJM300_00710,154482,154890,5'UTR,+,PSJM300_00710,CP003725.1
PSJM300_00710,154891,155643,CDS,+,PSJM300_00710,CP003725.1
3'PSJM300_00710,155644,155688,3'UTR,+,PSJM300_00710,CP003725.1
3'PSJM300_00715,155689,155733,3'UTR,-,PSJM300_00715,CP003725.1
PSJM300_00715,155734,157692,CDS,-,PSJM300_00715,CP003725.1
PSJM300_00720,157689,158009,CDS,-,PSJM300_00720,CP003725.1
PSJM300_00725,158010,158328,CDS,-,PSJM300_00725,CP003725.1
5'PSJM300_00725,158329,158371,5'UTR,-,PSJM300_00725,CP003725.1
3'PSJM300_00730,158372,158411,3'UTR,-,PSJM300_00730,CP003725.1
PSJM300_00730,158412,158729,CDS,-,PSJM300_00730,CP003725.1
5'PSJM300_00730,158730,158770,5'UTR,-,PSJM300_00730,CP003725.1
3'PSJM300_00735,158771,158810,3'UTR,-,PSJM300_00735,CP003725.1
PSJM300_00735,158811,159011,CDS,-,PSJM300_00735,CP003725.1
5'PSJM300_00735,159012,159124,5'UTR,-,PSJM300_00735,CP003725.1
3'PSJM300_00740,159125,159164,3'UTR,-,PSJM300_00740,CP003725.1
PSJM300_00740,159165,160007,CDS,-,PSJM300_00740,CP003725.1
5'PSJM300_00740,160008,160130,5'UTR,-,PSJM300_00740,CP003725.1
5'PSJM300_00745,160131,160253,5'UTR,+,PSJM300_00745,CP003725.1
PSJM300_00745,160254,161141,CDS,+,PSJM300_00745,CP003725.1
3'PSJM300_00745,161142,161171,3'UTR,+,PSJM300_00745,CP003725.1
3'PSJM300_00750,161172,161202,3'UTR,-,PSJM300_00750,CP003725.1
PSJM300_00750,161203,162654,CDS,-,PSJM300_00750,CP003725.1
PSJM300_00755,162651,162984,CDS,-,PSJM300_00755,CP003725.1
PSJM300_00760,162985,164106,CDS,-,PSJM300_00760,CP003725.1
5'PSJM300_00760,164107,164449,5'UTR,-,PSJM300_00760,CP003725.1
5'PSJM300_00765,164450,164792,5'UTR,+,PSJM300_00765,CP003725.1
PSJM300_00765,164793,166361,CDS,+,PSJM300_00765,CP003725.1
3'PSJM300_00765,166362,166401,3'UTR,+,PSJM300_00765,CP003725.1
5'PSJM300_00770,166402,166502,5'UTR,+,PSJM300_00770,CP003725.1
PSJM300_00770,166503,167717,CDS,+,PSJM300_00770,CP003725.1
PSJM300_00775,167718,168160,CDS,+,PSJM300_00775,CP003725.1
PSJM300_00780,168161,168739,CDS,+,PSJM300_00780,CP003725.1
PSJM300_00785,168729,169130,CDS,+,PSJM300_00785,CP003725.1
PSJM300_00790,169127,169840,CDS,+,PSJM300_00790,CP003725.1
PSJM300_00795,169840,170823,CDS,+,PSJM300_00795,CP003725.1
PSJM300_00800,170824,171966,CDS,+,PSJM300_00800,CP003725.1
PSJM300_00805,171963,172475,CDS,+,PSJM300_00805,CP003725.1
3'PSJM300_00805,172476,173217,3'UTR,+,PSJM300_00805,CP003725.1
3'PSJM300_00820,173218,173959,3'UTR,-,PSJM300_00820,CP003725.1
PSJM300_00820,173960,176032,CDS,-,PSJM300_00820,CP003725.1
PSJM300_00825,176033,176956,CDS,-,PSJM300_00825,CP003725.1
5'PSJM300_00825,176957,177038,5'UTR,-,PSJM300_00825,CP003725.1
5'PSJM300_00830,177039,177121,5'UTR,+,PSJM300_00830,CP003725.1
PSJM300_00830,177122,177982,CDS,+,PSJM300_00830,CP003725.1
3'PSJM300_00830,177983,178022,3'UTR,+,PSJM300_00830,CP003725.1
5'PSJM300_00835,178023,178128,5'UTR,+,PSJM300_00835,CP003725.1
PSJM300_00835,178129,179301,CDS,+,PSJM300_00835,CP003725.1
3'PSJM300_00835,179302,179341,3'UTR,+,PSJM300_00835,CP003725.1
5'PSJM300_00840,179342,179494,5'UTR,+,PSJM300_00840,CP003725.1
PSJM300_00840,179495,180013,CDS,+,PSJM300_00840,CP003725.1
3'PSJM300_00840,180014,180053,3'UTR,+,PSJM300_00840,CP003725.1
5'PSJM300_00845,180054,180186,5'UTR,+,PSJM300_00845,CP003725.1
PSJM300_00845,180187,181119,CDS,+,PSJM300_00845,CP003725.1
3'PSJM300_00845,181120,181169,3'UTR,+,PSJM300_00845,CP003725.1
3'PSJM300_00850,181170,181220,3'UTR,-,PSJM300_00850,CP003725.1
PSJM300_00850,181221,182192,CDS,-,PSJM300_00850,CP003725.1
